language	variety	form	display	sort_key	form_role	source_scope	source_ref	occurrence_id	origin	status
oe		ġeoguþ	ġeoguþ	geoguth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:36	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:36:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
oe		ġeoguþ	ġeoguþ	geoguth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:40	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:40:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
oe		ġeoguþ	ġeoguþ	geoguth	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:51	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:51:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
oe		ġeoguþ	ġeoguþ	geoguth	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:65	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:65:2	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
oe		ġeoguþ	ġeoguþ	geoguth	target_form	lexical_heading	youth — OE ġeoguþ	heading:47639502fed82d	manifest	auto
oe		gesundrian	gesundrian	gesundrian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:23	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md:23:2	Germanic/docs/lexeme_reports/model_entries/2232-sunder-sundrian.model.md	auto
oe		giefan	giefan	giefan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2041-give-ġiefan.model.md:21	Germanic/docs/lexeme_reports/model_entries/2041-give-ġiefan.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/2041-give-ġiefan.model.md	auto
oe		giefan	giefan	giefan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2041-give-ġiefan.model.md:33	Germanic/docs/lexeme_reports/model_entries/2041-give-ġiefan.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/2041-give-ġiefan.model.md	auto
oe		ġiefan	ġiefan	giefan	target_form	lexical_heading	give — OE ġiefan	heading:023c1f5f65de46	manifest	auto
oe		ġiest	ġiest	giest	target_form	lexical_heading	guest — OE ġiest	heading:bef1277a4414ca	manifest	auto
oe		ginnan	ginnan	ginnan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:21	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md:21:2	Germanic/docs/lexeme_reports/model_entries/1943-begin-beġinnan.model.md	auto
oe		gōdum	gōdum	godum	evidence_form	explicit_tag	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:231	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:231:8	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md	auto
oe		gold	gold	gold	target_form	lexical_heading	gold — OE gold	heading:3e3796a1ddf7c9	manifest	auto
oe		græf	græf	graef	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:25	broad-prose:121ef99b9940bf	broad_prose_curated	override
oe		græf	græf	graef	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:33	broad-prose:ac878008008c69	broad_prose_curated	override
oe		græfð	græfð	graefd	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:33	broad-prose:be4723687934a7	broad_prose_curated	override
oe		græfen	græfen	graefen	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:33	broad-prose:8d068dd4963add	broad_prose_curated	override
oe		grafan	grafan	grafan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:21	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md	auto
oe		grafan	grafan	grafan	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:25	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md	auto
oe		grafan	grafan	grafan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:29	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/2046-grave-grafan.model.md	auto
oe		grafan	grafan	grafan	target_form	lexical_heading	grave — OE grafan	heading:08f4a11d8454d2	manifest	auto
oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:22	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:22:2	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:34	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:34:1	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:41	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:41:1	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:46	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:46:1	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:50	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:50:1	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61:2	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		habban	habban	habban	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:61:3	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe	angl	hæfed	hæfed	haefed	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:35	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:35:1	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hæfed	hæfed	haefed	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48:2	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hæfeþ	hæfeþ	haefeth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:37	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:37:1	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hæfeþ	hæfeþ	haefeth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:45	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:45:2	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hæfeþ	hæfeþ	haefeth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:48:1	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hæfeþ	hæfeþ	haefeth	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62:2	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hæfeþ	hæfeþ	haefeth	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:62:3	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hæfeþ	hæfeþ	haefeth	target_form	lexical_heading	have — OE hæfeþ	heading:3f95012fa730a7	manifest	auto
oe		hæfþ	hæfþ	haefth	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63:1	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hæfþ	hæfþ	haefth	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md:63:2	Germanic/docs/lexeme_reports/model_entries/2058-have-hæfeþ.model.md	auto
oe		hǣr	hǣr	haer	target_form	lexical_heading	hair — OE hǣr	heading:2a3670141681f5	manifest	auto
oe	angl	haldan	haldan	haldan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:21	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:21:2	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md	auto
oe	angl	haldan	haldan	haldan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:33	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:33:2	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md	auto
oe		hamer	hamer	hamer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:22	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:22:2	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamer	hamer	hamer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:34	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:34:1	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamer	hamer	hamer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46:2	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamer	hamer	hamer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:2	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamer	hamer	hamer	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:5	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hameres	hameres	hameres	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:32	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:32:1	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hameres	hameres	hameres	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:38	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:38:1	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hameres	hameres	hameres	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:43	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:43:1	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hameres	hameres	hameres	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58:2	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hameres	hameres	hameres	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:58:3	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hameres	hameres	hameres	target_form	lexical_heading	hammer — OE hameres	heading:4573b228a20d6f	manifest	auto
oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:22	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:34	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:34:2	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:36	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:36:1	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:46:1	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:3	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamor	hamor	hamor	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:57:4	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamores	hamores	hamores	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:36	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:36:2	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamores	hamores	hamores	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59:1	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		hamores	hamores	hamores	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md:59:2	Germanic/docs/lexeme_reports/model_entries/2053-hammer-hameres.model.md	auto
oe		healdan	healdan	healdan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:21	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:21:1	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md	auto
oe		healdan	healdan	healdan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:29	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md	auto
oe		healdan	healdan	healdan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:33	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/2077-hold-healdan.model.md	auto
oe		healdan	healdan	healdan	target_form	lexical_heading	hold — OE healdan	heading:58668b4fe5515b	manifest	auto
oe	north	heben	heben	heben	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:130	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:130:1	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
oe	north	hefen	hefen	hefen	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:129	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:129:2	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
oe		hefnes	hefnes	hefnes	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:96	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:96:2	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
oe		hefnum	hefnum	hefnum	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:98	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:98:2	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
oe	north	hefun	hefun	hefun	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:129	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:129:1	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
oe		heġġ	heġġ	hegg	target_form	lexical_heading	hedge — OE heġġ	heading:c6cec5ce2d083f	manifest	auto
oe		helm	helm	helm	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md:25	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md	auto
oe		helm	helm	helm	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md:29	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md	auto
oe		helm	helm	helm	target_form	lexical_heading	helm — OE helm	heading:f4f5cc99c8ce6d	manifest	auto
oe		helma	helma	helma	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md:25	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md:25:2	Germanic/docs/lexeme_reports/model_entries/2070-helm-helm.model.md	auto
